id,title,amount_granted,amount_sought,init_year,period,gender,age,position,inst1_id,inst2_id,inst1_dirty,inst2_dirty,funder1_id,funder2_id,person_id,kw1,kw2,full_name,last_name,first_name,prob_inst_id,institution_name,funder_name,type,gender_new
470,"",1591800,2965180,2006,0,1,-1,"professor, overlæge",12,1,Århus sygehus,NULL,6,12,1804,"",biomedicinsk forskning,dutoit; stephen hamilton,dutoit,stephen hamilton,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
472,"",412400,564505,2006,0,1,-1,"led. overlæge, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,2089,"",klinisk forskning,fink; per,fink,per,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
473,"",1237200,6340240,2008,0,1,-1,"led. overlæge, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,2089,"",biomedicinsk forskning,fink; per,fink,per,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
475,"",162000,162000,2005,0,0,-1,"forskningslektor, læge",12,1,Århus sygehus,NULL,6,12,2095,"",klinisk forskning,finnerup; nanna brix,finnerup,nanna brix,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,0
476,"",177654,162000,2007,0,0,-1,"forskningslektor, læge",12,1,Århus sygehus,NULL,6,12,2095,"",biomedicinsk forskning,finnerup; nanna brix,finnerup,nanna brix,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,0
477,"",1326500,4600826,2007,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,2131,"",samfundsmedicin og epidemiolog,flyvbjerg; allan,flyvbjerg,allan,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
478,"",162000,162000,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,2131,"",biomedicinsk forskning,flyvbjerg; allan,flyvbjerg,allan,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
479,måling af igf-ii relaterede proteiner i serum fra patienter med hepatocellulært carcinom.,625000,0,2008,24,0,-1,"",12,1,Århus sygehus,NULL,13,0,2297,"","",frystyk; jan,frystyk,jan,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
480,"",548492,2125149,2006,0,1,-1,"professor, ledende overlæge",12,1,Århus sygehus,NULL,6,12,2306,"",anden sundhedsvid. forskning,fuglsang-frederiksen; anders,fuglsang-frederiksen,anders,0,aarhus-univ-hosp,det frie forskningsråd,Infrastruktur/apparatur,1
481,"",1082550,2147058,2006,0,1,-1,"professor, ledende overlæge",12,1,Århus sygehus,NULL,6,12,2306,"",klinisk forskning,fuglsang-frederiksen; anders,fuglsang-frederiksen,anders,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
482,"",1031000,1930500,2008,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,2429,"",biomedicinsk forskning,gjedde; albert,gjedde,albert,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
484,ikke-ioniserende stråling,3929129,3956779,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,35,2429,"",ingen fagkode,gjedde; albert,gjedde,albert,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
485,"",2900000,17001373,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,33,2429,"",sundhed og sygdom - fss,gjedde; albert,gjedde,albert,0,aarhus-univ-hosp,det frie forskningsråd,Ph.d.,1
486,"",182251,162000,2008,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,2429,"",biomedicinsk forskning,gjedde; albert,gjedde,albert,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
487,"",3093750,8250000,2008,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,33,2429,"",ingen fagkode,gjedde; albert,gjedde,albert,0,aarhus-univ-hosp,det frie forskningsråd,Ph.d.,1
489,billedvejledt strålebehandling af hoved-hals kræft.,1000000,0,2006,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,2508,"","",grau; cai,grau,cai,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
490,"neuropsykologiske, neuroradiologiske og genetiske aspekter ved klinefelter syndrom",1000000,0,2009,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,2522,"","",gravholt; claus hojbjerg,gravholt,claus hojbjerg,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
491,"",1546500,3632854,2007,0,1,-1,"afdelingslæge, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,2522,"",klinisk forskning,gravholt; claus hojbjerg,gravholt,claus hojbjerg,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
492,"",721700,4504838,2008,0,1,-1,"afdelingslæge, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,2522,"",klinisk forskning,gravholt; claus hojbjerg,gravholt,claus hojbjerg,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
493,"",139185,162000,2007,0,1,-1,"overlæge, ph.d.",12,1,Århus sygehus,NULL,6,12,2562,"",klinisk forskning,gronbak; henning,gronbak,henning,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
494,"",182250,144000,2008,0,1,-1,"overlæge, ph.d.",12,1,Århus sygehus,NULL,6,12,2562,"",klinisk forskning,gronbak; henning,gronbak,henning,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
495,udtryk af polycomb proteiner i aml patienter.,84000,0,2005,12,0,-1,"",12,1,Århus sygehus,NULL,13,0,2589,"","",grubach; christina lykke,grubach,christina lykke,0,aarhus-univ-hosp,kræftens bekæmpelse,Skolarstipendier,0
496,"genetiske faktorer, tamoxifen og behandling med andre lægemidler og effekten ved brystkræft.",1200000,0,2006,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,2711,"","",hamilton-dutoit; stephen jacques,hamilton-dutoit,stephen jacques,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
497,"",182250,139185,2008,0,0,-1,"afdelingslæge, dr.med.",12,1,Århus sygehus,NULL,6,12,2724,"",anden sundhedsvid. forskning,handberg; aase,handberg,aase,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,0
498,sårhelings komplikationer ved abdominoperineal resektion.,84000,0,2005,12,0,-1,"",12,1,Århus sygehus,NULL,13,0,2787,"","",hansen; helle,hansen,helle,0,aarhus-univ-hosp,kræftens bekæmpelse,Skolarstipendier,0
500,"",171962,135000,2007,0,0,-1,"adm. overlæge, lektor, dr.med.",12,1,Århus sygehus,NULL,6,12,3026,"",biomedicinsk forskning,heickendorff; lene,heickendorff,lene,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,0
501,projekt: determination of intracellular concentration of syk and ship in basophil granulocytes of grass pollen allergic patients treated with scit compared with untreated patients,120000,0,2012,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,3188,"","",hoffmann; hans jürgen heinrich,hoffmann,hans  jürgen heinrich,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
502,biobanker,1082550,1637000,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3227,"",klinisk forskning,hokland; peter,hokland,peter,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
503,"",1082550,1351379,2008,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3227,"",klinisk forskning,hokland; peter,hokland,peter,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
504,forsatte studier vedrørende translational forskning ved akut myeloid leukæmi og myelodysplastisk syndrom.,586000,0,2006,24,0,-1,"",12,1,Århus sygehus,NULL,13,0,3227,"","",hokland; peter,hokland,peter,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
505,translationsforskning i maligne myeloide lidelser ? et multidisciplinært program til afsøgning af den leukæmiske stamcelle.,900000,0,2008,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,3227,"","",hokland; peter,hokland,peter,0,aarhus-univ-hosp,kræftens bekæmpelse,Andet,1
506,betydningen af svulsters mikromiljø og blodforsyning for virkningen af kræftbehandling.,1800000,0,2007,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,3315,"","",horsman; michael robert,horsman,michael robert,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
507,"",927900,1821600,2005,0,1,-1,"lektor, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,3315,"",biomedicinsk forskning,horsman; michael robert,horsman,michael robert,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
508,skade på leveren som følge af stereotaktisk strålebehandling.,500000,0,2006,24,0,-1,"",12,1,Århus sygehus,NULL,13,0,3349,"","",hoyer; morten,hoyer,morten,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
509,signaltransduction and gene expression in psoriasis: identification of novel treatment targets,800000,0,2010,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,3451,"","",iversen; lars,iversen,lars,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
510,p38 mark signal transduktion i huden ved inflammation,600000,0,2007,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,3451,"","",iversen; lars,iversen,lars,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
511,betydningen af p38 mapk signal transduktion for patogenesen ved nonmelanom hud cancer.,900000,0,2007,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,3451,"","",iversen; lars,iversen,lars,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
512,prognostiske faktorer for mortalitet de første 6 måneder efter operation for tyk- og endetarmskræft i danmark. et nationalt studie.,829000,0,2006,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,3453,"","",iversen; lene hjerrild,iversen,lene hjerrild,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,0
513,kroniske postoperative smerter,1500000,0,2008,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,3781,"","",jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
514,central sensitization assessed by fmri following pharmacological blockade of adrenergic activity,1320000,0,2010,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,3781,"","",jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
515,"",1082550,2622245,2007,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
516,"",68046,68046,2008,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Andet,1
517,"",171962,162000,2006,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
518,"",171962,162000,2007,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
519,"",179077,162000,2007,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
520,"",182250,182250,2008,0,1,-1,"professor, dr.med.",12,1,Århus sygehus,NULL,6,12,3781,"",klinisk forskning,jensen; troels staehelin,jensen,troels staehelin,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
521,"",927900,3155146,2007,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3947,"",klinisk forskning,jorgensen; jens otto lunde,jorgensen,jens otto lunde,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
522,"",1082550,2838087,2008,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3947,"",klinisk forskning,jorgensen; jens otto lunde,jorgensen,jens otto lunde,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
523,"",162000,162000,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3947,"",biomedicinsk forskning,jorgensen; jens otto lunde,jorgensen,jens otto lunde,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
524,"",164846,162000,2006,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,3947,"",biomedicinsk forskning,jorgensen; jens otto lunde,jorgensen,jens otto lunde,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
526,"",1553850,2540647,2006,0,0,-1,"overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,4108,"",klinisk forskning,keiding; susanne,keiding,susanne,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,0
527,"",1237200,2930985,2008,0,0,-1,"overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,4108,"",klinisk forskning,keiding; susanne,keiding,susanne,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,0
528,"",608290,850509,2008,0,0,-1,"konst. 1. reservelæge, læge, ph.d.",12,1,Århus sygehus,NULL,6,12,4426,"",samfundsmedicin og epidemiolog,krag; kirstine stochholm,krag,kirstine stochholm,0,aarhus-univ-hosp,det frie forskningsråd,Postdoc,0
529,biologi og vækstpotentiale af clec12a genet ved malign myelopoiese.,120000,0,2008,12,0,-1,"",12,1,Århus sygehus,NULL,13,0,4473,"","",kristensen; eva toustrup,kristensen,eva toustrup,0,aarhus-univ-hosp,kræftens bekæmpelse,Skolarstipendier,0
530,somato-autonomic reflex arch in spinal cord injury ? myth or major clinical breakthrough?,2000000,0,2009,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,4543,"","",krogh; klaus,krogh,klaus,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
531,"",1237200,1440000,2007,0,1,-1,"senior registrar, md, ph.d.",12,1,Århus sygehus,NULL,6,12,4543,"",klinisk forskning,krogh; klaus,krogh,klaus,0,aarhus-univ-hosp,det frie forskningsråd,Andet,1
532,"",2170154,1963200,2007,0,0,-1,post doc.,12,1,Århus sygehus,NULL,6,12,4651,"",biomedicinsk forskning,landau; anne marlene,landau,anne marlene,0,aarhus-univ-hosp,det frie forskningsråd,Postdoc,0
533,"",1082550,3317204,2005,0,0,-1,"professor, ph.d.",12,1,Århus sygehus,NULL,6,12,4658,"",biomedicinsk forskning,langdahl; bente lomholt,langdahl,bente lomholt,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,0
534,prognose af analcancer ? fra præmalign læsion til avanceret cancer.,1580500,0,2006,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,4794,"","",laurberg; soren,laurberg,soren,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
535,"?lav anterior resektion syndrom? efter rectum cancer. incidens, risikofaktorer og behandling. et nationalt populationsbaseret studie.",900000,0,2007,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,4794,"","",laurberg; soren,laurberg,soren,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
536,"optimering af targetdefinition, dosisplanlægning og dosisafgivelse for pulsed dose rate brachyterapi.",1521000,0,2005,36,0,-1,"",12,1,Århus sygehus,NULL,13,0,4957,"","",lindegaard; jacob christian,lindegaard,jacob christian,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
538,"",309300,760400,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,5062,"",klinisk forskning,lou; hans christian,lou,hans christian,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
540,"",1082550,1392000,2005,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,5166,"",klinisk forskning,maase; hans von der,maase,hans von der,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
542,"",782635,2072700,2007,0,0,-1,"post doc., ph.d.",12,1,Århus sygehus,NULL,6,12,5371,"",klinisk forskning,mechlenburg; inger,mechlenburg,inger,0,aarhus-univ-hosp,det frie forskningsråd,Postdoc,0
543,hvilke lungekræftpatienter skal behandles med medicin rettet mod egf receptoren. pet studier med 11c-tarceva og analyse af egf systemet.,80000,0,2008,12,0,-1,"",12,1,Århus sygehus,NULL,13,0,5398,"","",memon; ashfaque ahmed,memon,ashfaque ahmed,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
544,"",4969709,4969709,2007,0,1,-1,"lektor, læge",12,1,Århus sygehus,NULL,6,57,5534,"",ingen fagkode,moller; arne,moller,arne,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
545,"",1237200,1910393,2008,0,1,-1,"overlæge, klinisk lektor,ph.d.",12,1,Århus sygehus,NULL,6,12,5541,"",samfundsmedicin og epidemiolog,moller; holger jon,moller,holger jon,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
546,endotoxin & cytokines. do protein loss and metabolic effects depend on cns activation of stress hormones or on local mechanisms in muscle and fat?,1100000,0,2009,0,0,-1,"",12,1,Århus sygehus,NULL,10,0,5564,"","",moller; niels,moller,niels,0,aarhus-univ-hosp,lundbeck fonden,Projekt,1
548,"",1279062,4408660,2006,0,1,-1,"professor, overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,5672,"",klinisk forskning,mosekilde; leif,mosekilde,leif,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
549,"",2134170,1859000,2008,0,1,-1,"lektor, ph.d.",12,1,Århus sygehus,NULL,6,12,5739,"",klinisk forskning,muren; ludvig paul,muren,ludvig paul,0,aarhus-univ-hosp,det frie forskningsråd,Postdoc,1
550,billedvejledt intensitets-moduleret strålebehandling af blære- og prostatakræft.,800000,0,2006,24,0,-1,"",12,1,Århus sygehus,NULL,13,0,5739,"","",muren; ludvig paul,muren,ludvig paul,0,aarhus-univ-hosp,kræftens bekæmpelse,Projekt,1
552,"",1031000,3393850,2005,0,0,-1,"overlæge, professor, dr.med.",12,1,Århus sygehus,NULL,6,12,5793,"",klinisk forskning,nexo; ebba,nexo,ebba,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,0
553,"",3015675,3182697,2007,0,0,-1,"overlæge, professor, dr.med.",12,1,Århus sygehus,NULL,6,12,5793,"",biomedicinsk forskning,nexo; ebba,nexo,ebba,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,0
554,"",182250,182250,2008,0,0,-1,"overlæge, professor, dr.med.",12,1,Århus sygehus,NULL,6,12,5793,"",biomedicinsk forskning,nexo; ebba,nexo,ebba,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,0
555,"",3712500,8800000,2008,0,0,-1,"overlæge, professor, dr.med.",12,1,Århus sygehus,NULL,6,33,5793,"",ingen fagkode,nexo; ebba,nexo,ebba,0,aarhus-univ-hosp,det frie forskningsråd,Ph.d.,0
556,"",1082550,2955000,2005,0,1,-1,"overlæge, lektor, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,5877,"",klinisk forskning,nielsen; jan frystyk,nielsen,jan frystyk,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
557,"",162000,162000,2005,0,1,-1,"overlæge, lektor, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,5877,"",biomedicinsk forskning,nielsen; jan frystyk,nielsen,jan frystyk,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
558,"",173385,162000,2007,0,1,-1,"overlæge, lektor, dr.med., ph.d.",12,1,Århus sygehus,NULL,6,12,5877,"",klinisk forskning,nielsen; jan frystyk,nielsen,jan frystyk,0,aarhus-univ-hosp,det frie forskningsråd,Skolarstipendier,1
560,149. identifikation af prognostiske dna kopi-antals forandringer hos patienter med akut myeloid leukæmi ved hjælp af microarray-baseret comparative genomic hybridization (array cgh).,100000,0,2006,12,0,-1,"",12,1,Århus sygehus,NULL,13,0,5997,"","",nielsen; randi krammer,nielsen,randi krammer,0,aarhus-univ-hosp,kræftens bekæmpelse,Skolarstipendier,0
561,"vldl-tg metabolisme hos overvægtige, præ-diabetiske og slanke raske personer. betydningen af diabetes, insulin resistens og fysisk træning på vldl-tg omsætning i plasma, muskel- og fedtvæv.",300000,0,2009,0,0,-1,"",12,1,Århus sygehus,NULL,1,2,6007,"","",nielsen; soren,nielsen,soren,0,aarhus-univ-hosp,novo nordisk,Projekt,1
562,"vldl-tg metabolisme hos overvægtige, præ-diabetske og raske slanke personer. betydning af fænotype, insulin resistens, diabetes, and fysisk træning på muskel- og fedtvævs metabolisme af vldl-tg",2500000,0,2009,0,0,-1,"",12,1,Århus sygehus,NULL,1,2,6007,"","",nielsen; soren,nielsen,soren,0,aarhus-univ-hosp,novo nordisk,Projekt,1
564,"",1082550,1882800,2007,0,1,-1,"overlæge, dr.med.",12,1,Århus sygehus,NULL,6,12,6007,"",klinisk forskning,nielsen; soren,nielsen,soren,0,aarhus-univ-hosp,det frie forskningsråd,Projekt,1
